description,type,name,year,region_s,price
APPLES-COOKING-PER KG,Food,Apples,1988,London,.7936632
APPLES-COOKING-PER KG,Food,Apples,1988,South East,.85980177
APPLES-COOKING-PER KG,Food,Apples,1988,South West,.83775556
APPLES-COOKING-PER KG,Food,Apples,1988,East Anglia,.74957079
APPLES-COOKING-PER KG,Food,Apples,1988,East Midlands,.81570941
APPLES-COOKING-PER KG,Food,Apples,1988,West Midlands,.85980177
APPLES-COOKING-PER KG,Food,Apples,1988,Yorkshire & Humber,.7936632
APPLES-COOKING-PER KG,Food,Apples,1988,North West,.85980177
APPLES-COOKING-PER KG,Food,Apples,1988,North,.7936632
APPLES-COOKING-PER KG,Food,Apples,1988,Wales,.92594039
APPLES-COOKING-PER KG,Food,Apples,1988,Scotland,.7936632
APPLES-COOKING-PER KG,Food,Apples,1988,Northern Ireland,.58422434
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1988,London,3.2848837
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1988,South East,3.0644217
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1988,South West,3.086468
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1988,East Anglia,3.2628376
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1988,East Midlands,2.9982831
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1988,West Midlands,2.9431677
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1988,Yorkshire & Humber,2.9321446
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1988,North West,2.9982831
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1988,North,2.8439598
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1988,Wales,3.1305604
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1988,Scotland,3.3069301
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1988,Northern Ireland,2.9762371
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1988,London,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1988,South East,.23
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1988,South West,.23
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1988,East Anglia,.23
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1988,East Midlands,.23
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1988,West Midlands,.23
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1988,Yorkshire & Humber,.23
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1988,North West,.23
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1988,North,.23
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1988,Wales,.23
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1988,Scotland,.22
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1988,Northern Ireland,.25
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1988,London,.69
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1988,South East,.69
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1988,South West,.69
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1988,East Anglia,.69
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1988,East Midlands,.69
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1988,West Midlands,.69
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1988,Yorkshire & Humber,.69
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1988,North West,.69
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1988,North,.69
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1988,Wales,.69
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1988,Scotland,.69
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1988,Northern Ireland,.69
ORANGES-CLASS 1-EACH,Food,Oranges,1988,London,.16
ORANGES-CLASS 1-EACH,Food,Oranges,1988,South East,.16
ORANGES-CLASS 1-EACH,Food,Oranges,1988,South West,.16
ORANGES-CLASS 1-EACH,Food,Oranges,1988,East Anglia,.14
ORANGES-CLASS 1-EACH,Food,Oranges,1988,East Midlands,.15000001
ORANGES-CLASS 1-EACH,Food,Oranges,1988,West Midlands,.15000001
ORANGES-CLASS 1-EACH,Food,Oranges,1988,Yorkshire & Humber,.15000001
ORANGES-CLASS 1-EACH,Food,Oranges,1988,North West,.15000001
ORANGES-CLASS 1-EACH,Food,Oranges,1988,North,.18000001
ORANGES-CLASS 1-EACH,Food,Oranges,1988,Wales,.14
ORANGES-CLASS 1-EACH,Food,Oranges,1988,Scotland,.15000001
ORANGES-CLASS 1-EACH,Food,Oranges,1988,Northern Ireland,.2
VEGETABLE PICKLE 280-520G,Food,Pickle,1988,London,.55000001
VEGETABLE PICKLE 280-520G,Food,Pickle,1988,South East,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,1988,South West,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,1988,East Anglia,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,1988,East Midlands,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,1988,West Midlands,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,1988,Yorkshire & Humber,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,1988,North West,.47999999
VEGETABLE PICKLE 280-520G,Food,Pickle,1988,North,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,1988,Wales,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,1988,Scotland,.47
VEGETABLE PICKLE 280-520G,Food,Pickle,1988,Northern Ireland,.55000001
APPLES-COOKING-PER KG,Food,Apples,1989,London,.7936632
APPLES-COOKING-PER KG,Food,Apples,1989,South East,.7936632
APPLES-COOKING-PER KG,Food,Apples,1989,South West,.771617
APPLES-COOKING-PER KG,Food,Apples,1989,East Anglia,.74957079
APPLES-COOKING-PER KG,Food,Apples,1989,East Midlands,.771617
APPLES-COOKING-PER KG,Food,Apples,1989,West Midlands,.771617
APPLES-COOKING-PER KG,Food,Apples,1989,Yorkshire & Humber,.83775556
APPLES-COOKING-PER KG,Food,Apples,1989,North West,.7936632
APPLES-COOKING-PER KG,Food,Apples,1989,North,.66138601
APPLES-COOKING-PER KG,Food,Apples,1989,Wales,.7936632
APPLES-COOKING-PER KG,Food,Apples,1989,Scotland,.74957079
APPLES-COOKING-PER KG,Food,Apples,1989,Northern Ireland,.55115497
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1989,London,3.2848837
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1989,South East,3.1746528
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1989,South West,3.086468
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1989,East Anglia,3.2848837
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1989,East Midlands,3.1305604
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1989,West Midlands,3.086468
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1989,Yorkshire & Humber,2.9982831
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1989,North West,3.2407916
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1989,North,3.0644217
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1989,Wales,3.0644217
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1989,Scotland,3.5494382
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1989,Northern Ireland,3.2628376
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1989,London,.20999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1989,South East,.22
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1989,South West,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1989,East Anglia,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1989,East Midlands,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1989,West Midlands,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1989,Yorkshire & Humber,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1989,North West,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1989,North,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1989,Wales,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1989,Scotland,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1989,Northern Ireland,.27000001
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1989,London,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1989,South East,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1989,South West,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1989,East Anglia,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1989,East Midlands,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1989,West Midlands,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1989,Yorkshire & Humber,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1989,North West,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1989,North,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1989,Wales,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1989,Scotland,.75
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1989,Northern Ireland,.75
ORANGES-CLASS 1-EACH,Food,Oranges,1989,London,.18000001
ORANGES-CLASS 1-EACH,Food,Oranges,1989,South East,.18000001
ORANGES-CLASS 1-EACH,Food,Oranges,1989,South West,.17
ORANGES-CLASS 1-EACH,Food,Oranges,1989,East Anglia,.18000001
ORANGES-CLASS 1-EACH,Food,Oranges,1989,East Midlands,.18000001
ORANGES-CLASS 1-EACH,Food,Oranges,1989,West Midlands,.18000001
ORANGES-CLASS 1-EACH,Food,Oranges,1989,Yorkshire & Humber,.15000001
ORANGES-CLASS 1-EACH,Food,Oranges,1989,North West,.2
ORANGES-CLASS 1-EACH,Food,Oranges,1989,North,.16
ORANGES-CLASS 1-EACH,Food,Oranges,1989,Wales,.2
ORANGES-CLASS 1-EACH,Food,Oranges,1989,Scotland,.14
ORANGES-CLASS 1-EACH,Food,Oranges,1989,Northern Ireland,.2
VEGETABLE PICKLE 280-520G,Food,Pickle,1989,London,.51999998
VEGETABLE PICKLE 280-520G,Food,Pickle,1989,South East,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,1989,South West,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,1989,East Anglia,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,1989,East Midlands,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,1989,West Midlands,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,1989,Yorkshire & Humber,.51999998
VEGETABLE PICKLE 280-520G,Food,Pickle,1989,North West,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,1989,North,.51999998
VEGETABLE PICKLE 280-520G,Food,Pickle,1989,Wales,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,1989,Scotland,.49000001
VEGETABLE PICKLE 280-520G,Food,Pickle,1989,Northern Ireland,.55000001
APPLES-COOKING-PER KG,Food,Apples,1990,London,.90389419
APPLES-COOKING-PER KG,Food,Apples,1990,South East,.92594039
APPLES-COOKING-PER KG,Food,Apples,1990,South West,.88184804
APPLES-COOKING-PER KG,Food,Apples,1990,East Anglia,.97003281
APPLES-COOKING-PER KG,Food,Apples,1990,East Midlands,.92594039
APPLES-COOKING-PER KG,Food,Apples,1990,West Midlands,.9369635
APPLES-COOKING-PER KG,Food,Apples,1990,Yorkshire & Humber,1.0251483
APPLES-COOKING-PER KG,Food,Apples,1990,North West,.88184804
APPLES-COOKING-PER KG,Food,Apples,1990,North,.92594039
APPLES-COOKING-PER KG,Food,Apples,1990,Wales,.92594039
APPLES-COOKING-PER KG,Food,Apples,1990,Scotland,.85980177
APPLES-COOKING-PER KG,Food,Apples,1990,Northern Ireland,.6393398
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1990,London,3.2848837
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1990,South East,3.2077222
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1990,South West,3.2848837
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1990,East Anglia,3.1305604
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1990,East Midlands,3.1966991
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1990,West Midlands,3.2848837
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1990,Yorkshire & Humber,3.4392071
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1990,North West,3.5714843
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1990,North,3.2628376
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1990,Wales,3.9462698
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1990,Scotland,3.9242234
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1990,Northern Ireland,3.6376228
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1990,London,.25999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1990,South East,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1990,South West,.25
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1990,East Anglia,.25999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1990,East Midlands,.25
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1990,West Midlands,.25
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1990,Yorkshire & Humber,.25999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1990,North West,.25
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1990,North,.23999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1990,Wales,.25999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1990,Scotland,.25999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1990,Northern Ireland,.25999999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1990,London,.81999999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1990,South East,.81999999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1990,South West,.81999999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1990,East Anglia,.81999999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1990,East Midlands,.81999999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1990,West Midlands,.81999999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1990,Yorkshire & Humber,.81999999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1990,North West,.81999999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1990,North,.81999999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1990,Wales,.81999999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1990,Scotland,.81999999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1990,Northern Ireland,.81999999
ORANGES-CLASS 1-EACH,Food,Oranges,1990,London,.2
ORANGES-CLASS 1-EACH,Food,Oranges,1990,South East,.2
ORANGES-CLASS 1-EACH,Food,Oranges,1990,South West,.19
ORANGES-CLASS 1-EACH,Food,Oranges,1990,East Anglia,.18000001
ORANGES-CLASS 1-EACH,Food,Oranges,1990,East Midlands,.19
ORANGES-CLASS 1-EACH,Food,Oranges,1990,West Midlands,.18000001
ORANGES-CLASS 1-EACH,Food,Oranges,1990,Yorkshire & Humber,.19
ORANGES-CLASS 1-EACH,Food,Oranges,1990,North West,.18000001
ORANGES-CLASS 1-EACH,Food,Oranges,1990,North,.22
ORANGES-CLASS 1-EACH,Food,Oranges,1990,Wales,.19
ORANGES-CLASS 1-EACH,Food,Oranges,1990,Scotland,.19
ORANGES-CLASS 1-EACH,Food,Oranges,1990,Northern Ireland,.2
VEGETABLE PICKLE 280-520G,Food,Pickle,1990,London,.56
VEGETABLE PICKLE 280-520G,Food,Pickle,1990,South East,.56
VEGETABLE PICKLE 280-520G,Food,Pickle,1990,South West,.56
VEGETABLE PICKLE 280-520G,Food,Pickle,1990,East Anglia,.56
VEGETABLE PICKLE 280-520G,Food,Pickle,1990,East Midlands,.56
VEGETABLE PICKLE 280-520G,Food,Pickle,1990,West Midlands,.56
VEGETABLE PICKLE 280-520G,Food,Pickle,1990,Yorkshire & Humber,.56
VEGETABLE PICKLE 280-520G,Food,Pickle,1990,North West,.56
VEGETABLE PICKLE 280-520G,Food,Pickle,1990,North,.56
VEGETABLE PICKLE 280-520G,Food,Pickle,1990,Wales,.54000002
VEGETABLE PICKLE 280-520G,Food,Pickle,1990,Scotland,.56
VEGETABLE PICKLE 280-520G,Food,Pickle,1990,Northern Ireland,.56
APPLES-COOKING-PER KG,Food,Apples,1991,London,1.212541
APPLES-COOKING-PER KG,Food,Apples,1991,South East,1.0802639
APPLES-COOKING-PER KG,Food,Apples,1991,South West,1.0802639
APPLES-COOKING-PER KG,Food,Apples,1991,East Anglia,1.0802639
APPLES-COOKING-PER KG,Food,Apples,1991,East Midlands,1.0802639
APPLES-COOKING-PER KG,Food,Apples,1991,West Midlands,1.0802639
APPLES-COOKING-PER KG,Food,Apples,1991,Yorkshire & Humber,1.0802639
APPLES-COOKING-PER KG,Food,Apples,1991,North West,1.0802639
APPLES-COOKING-PER KG,Food,Apples,1991,North,1.1464024
APPLES-COOKING-PER KG,Food,Apples,1991,Wales,1.0802639
APPLES-COOKING-PER KG,Food,Apples,1991,Scotland,.99207896
APPLES-COOKING-PER KG,Food,Apples,1991,Northern Ireland,.6393398
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1991,London,3.9793391
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1991,South East,3.2848837
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1991,South West,3.5053458
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1991,East Anglia,3.2848837
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1991,East Midlands,3.0644217
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1991,West Midlands,3.417161
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1991,Yorkshire & Humber,3.5053458
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1991,North West,3.4832997
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1991,North,3.2628376
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1991,Wales,3.9021773
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1991,Scotland,3.9021773
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1991,Northern Ireland,3.6155767
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1991,London,.28
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1991,South East,.28
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1991,South West,.25999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1991,East Anglia,.28
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1991,East Midlands,.27000001
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1991,West Midlands,.28
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1991,Yorkshire & Humber,.27000001
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1991,North West,.27000001
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1991,North,.28
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1991,Wales,.28
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1991,Scotland,.26499999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1991,Northern Ireland,.33000001
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1991,London,.94
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1991,South East,.91000003
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1991,South West,.91000003
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1991,East Anglia,.92000002
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1991,East Midlands,.91000003
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1991,West Midlands,.91000003
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1991,Yorkshire & Humber,.91000003
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1991,North West,.91000003
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1991,North,.95999998
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1991,Wales,.91000003
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1991,Scotland,.94000006
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1991,Northern Ireland,.91000003
ORANGES-CLASS 1-EACH,Food,Oranges,1991,London,.2
ORANGES-CLASS 1-EACH,Food,Oranges,1991,South East,.22
ORANGES-CLASS 1-EACH,Food,Oranges,1991,South West,.2
ORANGES-CLASS 1-EACH,Food,Oranges,1991,East Anglia,.22
ORANGES-CLASS 1-EACH,Food,Oranges,1991,East Midlands,.2
ORANGES-CLASS 1-EACH,Food,Oranges,1991,West Midlands,.19
ORANGES-CLASS 1-EACH,Food,Oranges,1991,Yorkshire & Humber,.19
ORANGES-CLASS 1-EACH,Food,Oranges,1991,North West,.19
ORANGES-CLASS 1-EACH,Food,Oranges,1991,North,.2
ORANGES-CLASS 1-EACH,Food,Oranges,1991,Wales,.22
ORANGES-CLASS 1-EACH,Food,Oranges,1991,Scotland,.2
ORANGES-CLASS 1-EACH,Food,Oranges,1991,Northern Ireland,.22
VEGETABLE PICKLE 280-520G,Food,Pickle,1991,London,.58999997
VEGETABLE PICKLE 280-520G,Food,Pickle,1991,South East,.58999997
VEGETABLE PICKLE 280-520G,Food,Pickle,1991,South West,.58999997
VEGETABLE PICKLE 280-520G,Food,Pickle,1991,East Anglia,.58999997
VEGETABLE PICKLE 280-520G,Food,Pickle,1991,East Midlands,.58999997
VEGETABLE PICKLE 280-520G,Food,Pickle,1991,West Midlands,.58999997
VEGETABLE PICKLE 280-520G,Food,Pickle,1991,Yorkshire & Humber,.58999997
VEGETABLE PICKLE 280-520G,Food,Pickle,1991,North West,.58999997
VEGETABLE PICKLE 280-520G,Food,Pickle,1991,North,.58999997
VEGETABLE PICKLE 280-520G,Food,Pickle,1991,Wales,.58999997
VEGETABLE PICKLE 280-520G,Food,Pickle,1991,Scotland,.58999997
VEGETABLE PICKLE 280-520G,Food,Pickle,1991,Northern Ireland,.62
APPLES-COOKING-PER KG,Food,Apples,1992,London,.99207896
APPLES-COOKING-PER KG,Food,Apples,1992,South East,.9479866
APPLES-COOKING-PER KG,Food,Apples,1992,South West,.85980177
APPLES-COOKING-PER KG,Food,Apples,1992,East Anglia,.92594039
APPLES-COOKING-PER KG,Food,Apples,1992,East Midlands,.99207896
APPLES-COOKING-PER KG,Food,Apples,1992,West Midlands,.92594039
APPLES-COOKING-PER KG,Food,Apples,1992,Yorkshire & Humber,.85980177
APPLES-COOKING-PER KG,Food,Apples,1992,North West,.99207896
APPLES-COOKING-PER KG,Food,Apples,1992,North,.99207896
APPLES-COOKING-PER KG,Food,Apples,1992,Wales,.99207896
APPLES-COOKING-PER KG,Food,Apples,1992,Scotland,.85980177
APPLES-COOKING-PER KG,Food,Apples,1992,Northern Ireland,.66138601
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1992,London,4.1667318
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1992,South East,3.7919464
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1992,South West,4.0565009
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1992,East Anglia,3.6817155
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1992,East Midlands,3.6155767
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1992,West Midlands,3.5053458
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1992,Yorkshire & Humber,3.8360388
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1992,North West,3.7258079
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1992,North,3.7258079
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1992,Wales,3.6376228
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1992,Scotland,4.2328701
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,1992,Northern Ireland,3.5273921
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1992,London,.28999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1992,South East,.28999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1992,South West,.28999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1992,East Anglia,.28999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1992,East Midlands,.28
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1992,West Midlands,.28999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1992,Yorkshire & Humber,.28
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1992,North West,.28
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1992,North,.28
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1992,Wales,.28
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1992,Scotland,.285
CREAM CRACKERS PACK 200G-300G,Food,Crackers,1992,Northern Ireland,.28999999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1992,London,1.05
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1992,South East,1.05
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1992,South West,1.05
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1992,East Anglia,1.05
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1992,East Midlands,1.05
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1992,West Midlands,1.05
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1992,Yorkshire & Humber,1.05
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1992,North West,1.05
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1992,North,1.05
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1992,Wales,1.05
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1992,Scotland,.99000001
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,1992,Northern Ireland,1.05
ORANGES-CLASS 1-EACH,Food,Oranges,1992,London,.22
ORANGES-CLASS 1-EACH,Food,Oranges,1992,South East,.2
ORANGES-CLASS 1-EACH,Food,Oranges,1992,South West,.2
ORANGES-CLASS 1-EACH,Food,Oranges,1992,East Anglia,.2
ORANGES-CLASS 1-EACH,Food,Oranges,1992,East Midlands,.19
ORANGES-CLASS 1-EACH,Food,Oranges,1992,West Midlands,.2
ORANGES-CLASS 1-EACH,Food,Oranges,1992,Yorkshire & Humber,.2
ORANGES-CLASS 1-EACH,Food,Oranges,1992,North West,.2
ORANGES-CLASS 1-EACH,Food,Oranges,1992,North,.2
ORANGES-CLASS 1-EACH,Food,Oranges,1992,Wales,.21000001
ORANGES-CLASS 1-EACH,Food,Oranges,1992,Scotland,.22
ORANGES-CLASS 1-EACH,Food,Oranges,1992,Northern Ireland,.22
VEGETABLE PICKLE 280-520G,Food,Pickle,1992,London,.62
VEGETABLE PICKLE 280-520G,Food,Pickle,1992,South East,.62
