description,type,name,region_s,year,price
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Wales,2002,44.990002
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Scotland,2002,49.990002
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Northern Ireland,2002,29.99
LADIES HAND/SHLDER BAG,Presents,Handbag,London,2002,40
LADIES HAND/SHLDER BAG,Presents,Handbag,South East,2002,35
LADIES HAND/SHLDER BAG,Presents,Handbag,South West,2002,39.950001
LADIES HAND/SHLDER BAG,Presents,Handbag,East Anglia,2002,37
LADIES HAND/SHLDER BAG,Presents,Handbag,East Midlands,2002,28
LADIES HAND/SHLDER BAG,Presents,Handbag,West Midlands,2002,33
LADIES HAND/SHLDER BAG,Presents,Handbag,Yorkshire & Humber,2002,40
LADIES HAND/SHLDER BAG,Presents,Handbag,North West,2002,25
LADIES HAND/SHLDER BAG,Presents,Handbag,North,2002,33
LADIES HAND/SHLDER BAG,Presents,Handbag,Wales,2002,39.5
LADIES HAND/SHLDER BAG,Presents,Handbag,Scotland,2002,35
LADIES HAND/SHLDER BAG,Presents,Handbag,Northern Ireland,2002,44.990002
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Catalogue collections,2002,26.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",London,2002,22
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",South East,2002,25
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",South West,2002,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",East Anglia,2002,22
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",East Midlands,2002,24.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",West Midlands,2002,25
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Yorkshire & Humber,2002,24.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",North West,2002,22
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",North,2002,22
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Wales,2002,20
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Scotland,2002,22
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Northern Ireland,2002,19.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",Catalogue collections,2002,20
WOMEN'S JUMPER,Presents,"Jumper, woman's",London,2002,24.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",South East,2002,18
WOMEN'S JUMPER,Presents,"Jumper, woman's",South West,2002,14.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",East Anglia,2002,14.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",East Midlands,2002,18
WOMEN'S JUMPER,Presents,"Jumper, woman's",West Midlands,2002,21.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",Yorkshire & Humber,2002,19.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",North West,2002,16
WOMEN'S JUMPER,Presents,"Jumper, woman's",North,2002,15
WOMEN'S JUMPER,Presents,"Jumper, woman's",Wales,2002,16
WOMEN'S JUMPER,Presents,"Jumper, woman's",Scotland,2002,20
WOMEN'S JUMPER,Presents,"Jumper, woman's",Northern Ireland,2002,24.99
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,London,2002,5.9899998
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,South East,2002,14.99
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,South West,2002,9.625
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,East Anglia,2002,14.99
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,East Midlands,2002,16.99
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,West Midlands,2002,12
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,Yorkshire & Humber,2002,9.9899998
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,North West,2002,10.99
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,North,2002,9.5
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,Wales,2002,9.9899998
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,Scotland,2002,14.99
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,Northern Ireland,2002,9.9899998
MEN'S SOCKS,Presents,"Socks, man's",Catalogue collections,2002,1.67
MEN'S SOCKS,Presents,"Socks, man's",London,2002,3
MEN'S SOCKS,Presents,"Socks, man's",South East,2002,3.5
MEN'S SOCKS,Presents,"Socks, man's",South West,2002,2.3299999
MEN'S SOCKS,Presents,"Socks, man's",East Anglia,2002,3.3299999
MEN'S SOCKS,Presents,"Socks, man's",East Midlands,2002,3.3299999
MEN'S SOCKS,Presents,"Socks, man's",West Midlands,2002,2.75
MEN'S SOCKS,Presents,"Socks, man's",Yorkshire & Humber,2002,3.5
MEN'S SOCKS,Presents,"Socks, man's",North West,2002,2.5
MEN'S SOCKS,Presents,"Socks, man's",North,2002,3
MEN'S SOCKS,Presents,"Socks, man's",Wales,2002,2.3299999
MEN'S SOCKS,Presents,"Socks, man's",Scotland,2002,2.5
MEN'S SOCKS,Presents,"Socks, man's",Northern Ireland,2002,3.2
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,London,2002,4
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,South East,2002,1.99
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,South West,2002,1.99
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,East Anglia,2002,1.09
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,East Midlands,2002,1.2
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,West Midlands,2002,1
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,Yorkshire & Humber,2002,1.99
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,North West,2002,4.5
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,North,2002,.99000001
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,Wales,2002,1
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,Scotland,2002,4.9499998
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,Northern Ireland,2002,1
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,London,2003,13.99
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,South East,2003,13.99
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,South West,2003,13.99
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,East Anglia,2003,13.99
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,East Midlands,2003,14.46
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,West Midlands,2003,13.99
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,Yorkshire & Humber,2003,14.5
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,North West,2003,13.99
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,North,2003,14.5
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,Wales,2003,14.5
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,Scotland,2003,13.99
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,Northern Ireland,2003,14.25
5 CIGARS: SPECIFY BRAND,Presents,Cigars,London,2003,3.0749998
5 CIGARS: SPECIFY BRAND,Presents,Cigars,South East,2003,3.05
5 CIGARS: SPECIFY BRAND,Presents,Cigars,South West,2003,3.05
5 CIGARS: SPECIFY BRAND,Presents,Cigars,East Anglia,2003,2.9400001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,East Midlands,2003,2.9549999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,West Midlands,2003,2.96
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Yorkshire & Humber,2003,2.9400001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,North West,2003,3.01
5 CIGARS: SPECIFY BRAND,Presents,Cigars,North,2003,2.9300001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Wales,2003,2.8900001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Scotland,2003,2.95
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Northern Ireland,2003,3.1300001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,London,2003,11.15
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,South East,2003,9.9499998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,South West,2003,8.1000004
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,East Anglia,2003,9.0500002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,East Midlands,2003,7.8499999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,West Midlands,2003,7.5999999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Yorkshire & Humber,2003,7.8000002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,North West,2003,7.9000001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,North,2003,6
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Wales,2003,7
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Scotland,2003,7.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Northern Ireland,2003,8.5
CHILD'S PLASTIC DOLL,Presents,Doll,London,2003,8
CHILD'S PLASTIC DOLL,Presents,Doll,South East,2003,9.9899998
CHILD'S PLASTIC DOLL,Presents,Doll,South West,2003,9.9899998
CHILD'S PLASTIC DOLL,Presents,Doll,East Anglia,2003,9.9899998
CHILD'S PLASTIC DOLL,Presents,Doll,East Midlands,2003,9.9899998
CHILD'S PLASTIC DOLL,Presents,Doll,West Midlands,2003,9.9899998
CHILD'S PLASTIC DOLL,Presents,Doll,Yorkshire & Humber,2003,9.9899998
CHILD'S PLASTIC DOLL,Presents,Doll,North West,2003,9.9899998
CHILD'S PLASTIC DOLL,Presents,Doll,North,2003,9.9899998
CHILD'S PLASTIC DOLL,Presents,Doll,Wales,2003,9.9899998
CHILD'S PLASTIC DOLL,Presents,Doll,Scotland,2003,9.9899998
CHILD'S PLASTIC DOLL,Presents,Doll,Northern Ireland,2003,10.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Catalogue collections,2003,82.489998
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,London,2003,44.950001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,South East,2003,50
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,South West,2003,69.989998
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,East Anglia,2003,76.25
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,East Midlands,2003,79.989998
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,West Midlands,2003,60
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Yorkshire & Humber,2003,49.990002
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,North West,2003,55
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,North,2003,39.990002
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Wales,2003,40
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Scotland,2003,40
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Northern Ireland,2003,29.99
LADIES HAND/SHLDER BAG,Presents,Handbag,London,2003,49.990002
LADIES HAND/SHLDER BAG,Presents,Handbag,South East,2003,35
LADIES HAND/SHLDER BAG,Presents,Handbag,South West,2003,45
LADIES HAND/SHLDER BAG,Presents,Handbag,East Anglia,2003,35
LADIES HAND/SHLDER BAG,Presents,Handbag,East Midlands,2003,34.990002
LADIES HAND/SHLDER BAG,Presents,Handbag,West Midlands,2003,35
LADIES HAND/SHLDER BAG,Presents,Handbag,Yorkshire & Humber,2003,31
LADIES HAND/SHLDER BAG,Presents,Handbag,North West,2003,31
LADIES HAND/SHLDER BAG,Presents,Handbag,North,2003,31
LADIES HAND/SHLDER BAG,Presents,Handbag,Wales,2003,40
LADIES HAND/SHLDER BAG,Presents,Handbag,Scotland,2003,31
LADIES HAND/SHLDER BAG,Presents,Handbag,Northern Ireland,2003,45
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Catalogue collections,2003,16.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",London,2003,25
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",South East,2003,25
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",South West,2003,20.994999
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",East Anglia,2003,25
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",East Midlands,2003,25
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",West Midlands,2003,30
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Yorkshire & Humber,2003,24.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",North West,2003,25
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",North,2003,25
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Wales,2003,25
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Scotland,2003,25
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Northern Ireland,2003,21.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",Catalogue collections,2003,20
WOMEN'S JUMPER,Presents,"Jumper, woman's",London,2003,22
WOMEN'S JUMPER,Presents,"Jumper, woman's",South East,2003,20
WOMEN'S JUMPER,Presents,"Jumper, woman's",South West,2003,19.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",East Anglia,2003,15
WOMEN'S JUMPER,Presents,"Jumper, woman's",East Midlands,2003,19.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",West Midlands,2003,22
WOMEN'S JUMPER,Presents,"Jumper, woman's",Yorkshire & Humber,2003,18
WOMEN'S JUMPER,Presents,"Jumper, woman's",North West,2003,20
WOMEN'S JUMPER,Presents,"Jumper, woman's",North,2003,16
WOMEN'S JUMPER,Presents,"Jumper, woman's",Wales,2003,19.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",Scotland,2003,20
WOMEN'S JUMPER,Presents,"Jumper, woman's",Northern Ireland,2003,29.494999
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,London,2003,7.9899998
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,South East,2003,14.99
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,South West,2003,14.99
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,East Anglia,2003,15.99
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,East Midlands,2003,11.495
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,West Midlands,2003,10
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,Yorkshire & Humber,2003,14.99
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,North West,2003,9.9899998
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,North,2003,9
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,Wales,2003,14.99
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,Scotland,2003,10
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,Northern Ireland,2003,11.99
MEN'S SOCKS,Presents,"Socks, man's",Catalogue collections,2003,2
MEN'S SOCKS,Presents,"Socks, man's",London,2003,3
MEN'S SOCKS,Presents,"Socks, man's",South East,2003,2.6700001
MEN'S SOCKS,Presents,"Socks, man's",South West,2003,2
MEN'S SOCKS,Presents,"Socks, man's",East Anglia,2003,3.75
MEN'S SOCKS,Presents,"Socks, man's",East Midlands,2003,3
MEN'S SOCKS,Presents,"Socks, man's",West Midlands,2003,2.5
MEN'S SOCKS,Presents,"Socks, man's",Yorkshire & Humber,2003,3
MEN'S SOCKS,Presents,"Socks, man's",North West,2003,2.5
MEN'S SOCKS,Presents,"Socks, man's",North,2003,3
MEN'S SOCKS,Presents,"Socks, man's",Wales,2003,2
MEN'S SOCKS,Presents,"Socks, man's",Scotland,2003,2.6700001
MEN'S SOCKS,Presents,"Socks, man's",Northern Ireland,2003,2.9949999
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,London,2003,3.99
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,South East,2003,1.99
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,South West,2003,1.6900001
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,East Anglia,2003,.99000001
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,East Midlands,2003,1.2
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,West Midlands,2003,1
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,Yorkshire & Humber,2003,1.99
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,North West,2003,4
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,North,2003,.99000001
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,Wales,2003,1
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,Scotland,2003,4
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,Northern Ireland,2003,.99000001
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,London,2004,13.97
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,South East,2004,13.99
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,South West,2004,13.99
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,East Anglia,2004,13.99
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,East Midlands,2004,13.99
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,West Midlands,2004,13.99
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,Yorkshire & Humber,2004,13.99
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,North West,2004,13.99
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,North,2004,14.5
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,Wales,2004,13.99
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,Scotland,2004,14.49
BOXED BOARD GAME: NOT TRAVEL,Presents,Board game,Northern Ireland,2004,13.99
5 CIGARS: SPECIFY BRAND,Presents,Cigars,London,2004,3.1099999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,South East,2004,3.1500001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,South West,2004,3.0799999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,East Anglia,2004,3.05
5 CIGARS: SPECIFY BRAND,Presents,Cigars,East Midlands,2004,3.03
5 CIGARS: SPECIFY BRAND,Presents,Cigars,West Midlands,2004,3.03
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Yorkshire & Humber,2004,3.03
5 CIGARS: SPECIFY BRAND,Presents,Cigars,North West,2004,3.03
5 CIGARS: SPECIFY BRAND,Presents,Cigars,North,2004,3.03
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Wales,2004,3
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Scotland,2004,3.04
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Northern Ireland,2004,3.03
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,London,2004,12.05
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,South East,2004,10.6
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,South West,2004,8.3999996
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,East Anglia,2004,9.9499998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,East Midlands,2004,9
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,West Midlands,2004,7.75
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Yorkshire & Humber,2004,8.25
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,North West,2004,7.6999998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,North,2004,6
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Wales,2004,7.3000002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Scotland,2004,7.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Northern Ireland,2004,9.1999998
CHILD'S PLASTIC DOLL,Presents,Doll,London,2004,9.8900003
CHILD'S PLASTIC DOLL,Presents,Doll,South East,2004,9.9899998
CHILD'S PLASTIC DOLL,Presents,Doll,South West,2004,9.9899998
CHILD'S PLASTIC DOLL,Presents,Doll,East Anglia,2004,9.9899998
CHILD'S PLASTIC DOLL,Presents,Doll,East Midlands,2004,9.9899998
CHILD'S PLASTIC DOLL,Presents,Doll,West Midlands,2004,9.9899998
CHILD'S PLASTIC DOLL,Presents,Doll,Yorkshire & Humber,2004,9.9899998
CHILD'S PLASTIC DOLL,Presents,Doll,North West,2004,9.9899998
CHILD'S PLASTIC DOLL,Presents,Doll,North,2004,9.9899998
CHILD'S PLASTIC DOLL,Presents,Doll,Wales,2004,9.9899998
CHILD'S PLASTIC DOLL,Presents,Doll,Scotland,2004,12.99
CHILD'S PLASTIC DOLL,Presents,Doll,Northern Ireland,2004,9.9899998
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Catalogue collections,2004,74.989998
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,London,2004,49
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,South East,2004,69.989998
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,South West,2004,65
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,East Anglia,2004,36.25
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,East Midlands,2004,63.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,West Midlands,2004,79.949997
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Yorkshire & Humber,2004,40
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,North West,2004,79.989998
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,North,2004,43
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Wales,2004,29.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Scotland,2004,52.470001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Northern Ireland,2004,72
LADIES HAND/SHLDER BAG,Presents,Handbag,London,2004,50
LADIES HAND/SHLDER BAG,Presents,Handbag,South East,2004,40
LADIES HAND/SHLDER BAG,Presents,Handbag,South West,2004,36.625
LADIES HAND/SHLDER BAG,Presents,Handbag,East Anglia,2004,35
LADIES HAND/SHLDER BAG,Presents,Handbag,East Midlands,2004,37.5
LADIES HAND/SHLDER BAG,Presents,Handbag,West Midlands,2004,40
LADIES HAND/SHLDER BAG,Presents,Handbag,Yorkshire & Humber,2004,39.5
LADIES HAND/SHLDER BAG,Presents,Handbag,North West,2004,40
LADIES HAND/SHLDER BAG,Presents,Handbag,North,2004,39.950001
LADIES HAND/SHLDER BAG,Presents,Handbag,Wales,2004,30
LADIES HAND/SHLDER BAG,Presents,Handbag,Scotland,2004,35
LADIES HAND/SHLDER BAG,Presents,Handbag,Northern Ireland,2004,34.970001
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Catalogue collections,2004,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",London,2004,24.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",South East,2004,24.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",South West,2004,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",East Anglia,2004,29
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",East Midlands,2004,22
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",West Midlands,2004,28
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Yorkshire & Humber,2004,24.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",North West,2004,20
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",North,2004,30
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Wales,2004,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Scotland,2004,25
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Northern Ireland,2004,24.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",Catalogue collections,2004,24.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",London,2004,14.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",South East,2004,16
WOMEN'S JUMPER,Presents,"Jumper, woman's",South West,2004,14.995
WOMEN'S JUMPER,Presents,"Jumper, woman's",East Anglia,2004,14.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",East Midlands,2004,19.75
WOMEN'S JUMPER,Presents,"Jumper, woman's",West Midlands,2004,18
WOMEN'S JUMPER,Presents,"Jumper, woman's",Yorkshire & Humber,2004,18
WOMEN'S JUMPER,Presents,"Jumper, woman's",North West,2004,20
WOMEN'S JUMPER,Presents,"Jumper, woman's",North,2004,15
WOMEN'S JUMPER,Presents,"Jumper, woman's",Wales,2004,14.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",Scotland,2004,16
WOMEN'S JUMPER,Presents,"Jumper, woman's",Northern Ireland,2004,19.994999
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,London,2004,8
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,South East,2004,12.99
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,South West,2004,12.99
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,East Anglia,2004,14.99
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,East Midlands,2004,10
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,West Midlands,2004,9.9899998
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,Yorkshire & Humber,2004,12.985
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,North West,2004,6.9899998
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,North,2004,8.9899998
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,Wales,2004,10
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,Scotland,2004,8
CONSTRUCTION TOY: SPEC KIT NO,Presents,Meccano,Northern Ireland,2004,14.99
MEN'S SOCKS,Presents,"Socks, man's",Catalogue collections,2004,2
MEN'S SOCKS,Presents,"Socks, man's",London,2004,3.3299999
MEN'S SOCKS,Presents,"Socks, man's",South East,2004,2.5
MEN'S SOCKS,Presents,"Socks, man's",South West,2004,2
MEN'S SOCKS,Presents,"Socks, man's",East Anglia,2004,3.25
MEN'S SOCKS,Presents,"Socks, man's",East Midlands,2004,3.5
MEN'S SOCKS,Presents,"Socks, man's",West Midlands,2004,2.5
MEN'S SOCKS,Presents,"Socks, man's",Yorkshire & Humber,2004,3.3299999
MEN'S SOCKS,Presents,"Socks, man's",North West,2004,2.5
MEN'S SOCKS,Presents,"Socks, man's",North,2004,2.5
MEN'S SOCKS,Presents,"Socks, man's",Wales,2004,2
MEN'S SOCKS,Presents,"Socks, man's",Scotland,2004,2
MEN'S SOCKS,Presents,"Socks, man's",Northern Ireland,2004,2.99
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,London,2004,2.98
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,South East,2004,1
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,South West,2004,1
"MODEL RD VEHICLE, EG MATCHBOX",Presents,Toy car,East Anglia,2004,.99000001
