description,type,name,year,region_s,price
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1992,East Anglia,6.96
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1992,East Midlands,6.0999999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1992,West Midlands,5.8000002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1992,Yorkshire & Humber,5.8499999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1992,North West,6.3000002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1992,North,5.75
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1992,Wales,6
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1992,Scotland,5.8000002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1992,Northern Ireland,7.0599999
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1992,London,20.75
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1992,South East,22.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1992,South West,25.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1992,East Anglia,22.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1992,East Midlands,21.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1992,West Midlands,22.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1992,Yorkshire & Humber,21.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1992,North West,22.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1992,North,22.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1992,Wales,19.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1992,Scotland,22.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1992,Northern Ireland,18.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1992,London,18
LADIES HAND/SHLDER BAG,Presents,Handbag,1992,South East,16.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1992,South West,15.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1992,East Anglia,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1992,East Midlands,11.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1992,West Midlands,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1992,Yorkshire & Humber,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1992,North West,15.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1992,North,15.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1992,Wales,15
LADIES HAND/SHLDER BAG,Presents,Handbag,1992,Scotland,15.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1992,Northern Ireland,15
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1992,London,17.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1992,South East,17.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1992,South West,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1992,East Anglia,19.950001
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1992,East Midlands,14.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1992,West Midlands,16.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1992,Yorkshire & Humber,15.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1992,North West,14.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1992,North,16.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1992,Wales,13.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1992,Scotland,20.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1992,Northern Ireland,27.5
WOMEN'S JUMPER,Presents,"Jumper, woman's",1992,London,14.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1992,South East,16.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1992,South West,17.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1992,East Anglia,19.744999
WOMEN'S JUMPER,Presents,"Jumper, woman's",1992,East Midlands,16.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1992,West Midlands,16.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1992,Yorkshire & Humber,18.49
WOMEN'S JUMPER,Presents,"Jumper, woman's",1992,North West,17.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1992,North,19.950001
WOMEN'S JUMPER,Presents,"Jumper, woman's",1992,Wales,17.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1992,Scotland,19.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1992,Northern Ireland,19.99
MEN'S SOCKS,Presents,"Socks, man's",1992,London,1.99
MEN'S SOCKS,Presents,"Socks, man's",1992,South East,1.99
MEN'S SOCKS,Presents,"Socks, man's",1992,South West,2.75
MEN'S SOCKS,Presents,"Socks, man's",1992,East Anglia,2.99
MEN'S SOCKS,Presents,"Socks, man's",1992,East Midlands,2.5
MEN'S SOCKS,Presents,"Socks, man's",1992,West Midlands,2.29
MEN'S SOCKS,Presents,"Socks, man's",1992,Yorkshire & Humber,2.25
MEN'S SOCKS,Presents,"Socks, man's",1992,North West,1.99
MEN'S SOCKS,Presents,"Socks, man's",1992,North,2.25
MEN'S SOCKS,Presents,"Socks, man's",1992,Wales,1.99
MEN'S SOCKS,Presents,"Socks, man's",1992,Scotland,2.95
MEN'S SOCKS,Presents,"Socks, man's",1992,Northern Ireland,3.75
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1993,London,1.76
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1993,South East,1.76
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1993,South West,1.76
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1993,East Anglia,1.65
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1993,East Midlands,1.65
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1993,West Midlands,1.64
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1993,Yorkshire & Humber,1.63
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1993,North West,1.61
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1993,North,1.64
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1993,Wales,1.76
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1993,Scotland,1.6900001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1993,Northern Ireland,1.76
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1993,London,7.9499998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1993,South East,7.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1993,South West,6.8499999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1993,East Anglia,6.9499998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1993,East Midlands,6.0999999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1993,West Midlands,5.9000001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1993,Yorkshire & Humber,6
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1993,North West,6.25
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1993,North,5.5500002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1993,Wales,6.0500002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1993,Scotland,5.8000002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1993,Northern Ireland,7.0599999
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1993,London,22.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1993,South East,23.950001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1993,South West,23.950001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1993,East Anglia,25
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1993,East Midlands,22.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1993,West Midlands,22.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1993,Yorkshire & Humber,23.9
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1993,North West,26
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1993,North,23.950001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1993,Wales,23.950001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1993,Scotland,24.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1993,Northern Ireland,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1993,London,15.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1993,South East,17.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1993,South West,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1993,East Anglia,15
LADIES HAND/SHLDER BAG,Presents,Handbag,1993,East Midlands,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1993,West Midlands,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1993,Yorkshire & Humber,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1993,North West,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1993,North,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1993,Wales,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1993,Scotland,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1993,Northern Ireland,15.325
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1993,London,17.994999
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1993,South East,17.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1993,South West,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1993,East Anglia,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1993,East Midlands,14.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1993,West Midlands,14.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1993,Yorkshire & Humber,16.994999
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1993,North West,15.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1993,North,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1993,Wales,15.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1993,Scotland,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1993,Northern Ireland,27.5
WOMEN'S JUMPER,Presents,"Jumper, woman's",1993,London,14.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1993,South East,16.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1993,South West,16.85
WOMEN'S JUMPER,Presents,"Jumper, woman's",1993,East Anglia,19.98
WOMEN'S JUMPER,Presents,"Jumper, woman's",1993,East Midlands,18.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1993,West Midlands,16.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1993,Yorkshire & Humber,17.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1993,North West,17.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1993,North,17.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1993,Wales,16.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1993,Scotland,19.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1993,Northern Ireland,19.99
MEN'S SOCKS,Presents,"Socks, man's",1993,London,1.99
MEN'S SOCKS,Presents,"Socks, man's",1993,South East,1.99
MEN'S SOCKS,Presents,"Socks, man's",1993,South West,2.99
MEN'S SOCKS,Presents,"Socks, man's",1993,East Anglia,3.5
MEN'S SOCKS,Presents,"Socks, man's",1993,East Midlands,2.5
MEN'S SOCKS,Presents,"Socks, man's",1993,West Midlands,2.29
MEN'S SOCKS,Presents,"Socks, man's",1993,Yorkshire & Humber,2.25
MEN'S SOCKS,Presents,"Socks, man's",1993,North West,1.99
MEN'S SOCKS,Presents,"Socks, man's",1993,North,2.49
MEN'S SOCKS,Presents,"Socks, man's",1993,Wales,1.99
MEN'S SOCKS,Presents,"Socks, man's",1993,Scotland,2.99
MEN'S SOCKS,Presents,"Socks, man's",1993,Northern Ireland,3.5
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1994,London,1.85
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1994,South East,1.91
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1994,South West,1.91
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1994,East Anglia,1.77
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1994,East Midlands,1.75
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1994,West Midlands,1.75
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1994,Yorkshire & Humber,1.74
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1994,North West,1.75
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1994,North,1.75
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1994,Wales,1.9
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1994,Scotland,1.79
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1994,Northern Ireland,1.87
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1994,London,8.25
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1994,South East,7.9000001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1994,South West,7.2799997
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1994,East Anglia,7.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1994,East Midlands,6.5700002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1994,West Midlands,6.3000002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1994,Yorkshire & Humber,6.4000001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1994,North West,6.6399999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1994,North,5.8000002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1994,Wales,6.6500001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1994,Scotland,6.3699999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1994,Northern Ireland,7.1999998
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1994,London,23.950001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1994,South East,23.950001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1994,South West,27.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1994,East Anglia,29.950001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1994,East Midlands,23.950001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1994,West Midlands,23.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1994,Yorkshire & Humber,23.950001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1994,North West,27.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1994,North,23.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1994,Wales,23.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1994,Scotland,29
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1994,Northern Ireland,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1994,London,14.995
LADIES HAND/SHLDER BAG,Presents,Handbag,1994,South East,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1994,South West,16.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1994,East Anglia,17.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1994,East Midlands,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1994,West Midlands,16.950001
LADIES HAND/SHLDER BAG,Presents,Handbag,1994,Yorkshire & Humber,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1994,North West,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1994,North,15.5
LADIES HAND/SHLDER BAG,Presents,Handbag,1994,Wales,16.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1994,Scotland,16.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1994,Northern Ireland,18.395
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1994,London,18.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1994,South East,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1994,South West,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1994,East Anglia,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1994,East Midlands,15.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1994,West Midlands,15.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1994,Yorkshire & Humber,17.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1994,North West,16.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1994,North,18.365
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1994,Wales,14.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1994,Scotland,20
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1994,Northern Ireland,22
WOMEN'S JUMPER,Presents,"Jumper, woman's",1994,London,16
WOMEN'S JUMPER,Presents,"Jumper, woman's",1994,South East,15
WOMEN'S JUMPER,Presents,"Jumper, woman's",1994,South West,14.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1994,East Anglia,16.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1994,East Midlands,16.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1994,West Midlands,15.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1994,Yorkshire & Humber,16.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1994,North West,16.5
WOMEN'S JUMPER,Presents,"Jumper, woman's",1994,North,18.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1994,Wales,14.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1994,Scotland,19.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1994,Northern Ireland,19.99
MEN'S SOCKS,Presents,"Socks, man's",1994,London,2.5
MEN'S SOCKS,Presents,"Socks, man's",1994,South East,1.99
MEN'S SOCKS,Presents,"Socks, man's",1994,South West,2.99
MEN'S SOCKS,Presents,"Socks, man's",1994,East Anglia,3.5
MEN'S SOCKS,Presents,"Socks, man's",1994,East Midlands,2.1500001
MEN'S SOCKS,Presents,"Socks, man's",1994,West Midlands,2.29
MEN'S SOCKS,Presents,"Socks, man's",1994,Yorkshire & Humber,2.49
MEN'S SOCKS,Presents,"Socks, man's",1994,North West,1.99
MEN'S SOCKS,Presents,"Socks, man's",1994,North,2.75
MEN'S SOCKS,Presents,"Socks, man's",1994,Wales,2.1600001
MEN'S SOCKS,Presents,"Socks, man's",1994,Scotland,2.99
MEN'S SOCKS,Presents,"Socks, man's",1994,Northern Ireland,2.98
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1995,London,1.9400001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1995,South East,2.02
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1995,South West,2.02
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1995,East Anglia,1.9299999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1995,East Midlands,1.85
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1995,West Midlands,1.85
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1995,Yorkshire & Humber,1.85
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1995,North West,1.85
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1995,North,1.85
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1995,Wales,1.99
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1995,Scotland,1.91
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1995,Northern Ireland,1.98
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1995,London,8.6000004
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1995,South East,8.1000004
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1995,South West,7.3000002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1995,East Anglia,7.8000002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1995,East Midlands,6.6399999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1995,West Midlands,6.4200001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1995,Yorkshire & Humber,6.5999999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1995,North West,6.75
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1995,North,6
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1995,Wales,7.1999998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1995,Scotland,6.4000001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1995,Northern Ireland,7
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1995,London,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1995,South East,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1995,South West,29
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1995,East Anglia,30
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1995,East Midlands,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1995,West Midlands,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1995,Yorkshire & Humber,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1995,North West,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1995,North,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1995,Wales,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1995,Scotland,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1995,Northern Ireland,24.799999
LADIES HAND/SHLDER BAG,Presents,Handbag,1995,London,17
LADIES HAND/SHLDER BAG,Presents,Handbag,1995,South East,19.950001
LADIES HAND/SHLDER BAG,Presents,Handbag,1995,South West,17
LADIES HAND/SHLDER BAG,Presents,Handbag,1995,East Anglia,16.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1995,East Midlands,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1995,West Midlands,18
LADIES HAND/SHLDER BAG,Presents,Handbag,1995,Yorkshire & Humber,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1995,North West,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1995,North,16.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1995,Wales,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1995,Scotland,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1995,Northern Ireland,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1995,London,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1995,South East,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1995,South West,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1995,East Anglia,21
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1995,East Midlands,18.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1995,West Midlands,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1995,Yorkshire & Humber,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1995,North West,17.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1995,North,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1995,Wales,16.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1995,Scotland,21.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1995,Northern Ireland,28
WOMEN'S JUMPER,Presents,"Jumper, woman's",1995,London,17.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1995,South East,15.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1995,South West,14.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1995,East Anglia,15.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1995,East Midlands,18
WOMEN'S JUMPER,Presents,"Jumper, woman's",1995,West Midlands,16
WOMEN'S JUMPER,Presents,"Jumper, woman's",1995,Yorkshire & Humber,19.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1995,North West,14.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1995,North,16.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1995,Wales,16
WOMEN'S JUMPER,Presents,"Jumper, woman's",1995,Scotland,18.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1995,Northern Ireland,15
MEN'S SOCKS,Presents,"Socks, man's",1995,London,2.99
MEN'S SOCKS,Presents,"Socks, man's",1995,South East,2.75
MEN'S SOCKS,Presents,"Socks, man's",1995,South West,2.99
MEN'S SOCKS,Presents,"Socks, man's",1995,East Anglia,3.5
MEN'S SOCKS,Presents,"Socks, man's",1995,East Midlands,2.5
MEN'S SOCKS,Presents,"Socks, man's",1995,West Midlands,1.99
MEN'S SOCKS,Presents,"Socks, man's",1995,Yorkshire & Humber,2
MEN'S SOCKS,Presents,"Socks, man's",1995,North West,2.29
MEN'S SOCKS,Presents,"Socks, man's",1995,North,2.75
MEN'S SOCKS,Presents,"Socks, man's",1995,Wales,2
MEN'S SOCKS,Presents,"Socks, man's",1995,Scotland,2.99
MEN'S SOCKS,Presents,"Socks, man's",1995,Northern Ireland,2.95
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1996,London,2.05
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1996,South East,2.1300001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1996,South West,2.1199999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1996,East Anglia,1.95
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1996,East Midlands,2.1199999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1996,West Midlands,1.95
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1996,Yorkshire & Humber,1.95
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1996,North West,1.95
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1996,North,1.95
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1996,Wales,1.97
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1996,Scotland,2.03
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1996,Northern Ireland,2.1199999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1996,London,8.8000002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1996,South East,8.1999998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1996,South West,7.1300001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1996,East Anglia,7.7750001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1996,East Midlands,6.6199999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1996,West Midlands,6.5500002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1996,Yorkshire & Humber,6.5500002
